"product_id","count","condition","is_first_ed","language_id","game_id","prix_final"
240980.0,1,"EX",False,2,3,7.6677567518949195
105936.0,1,"NM",False,2,3,3.8500000000000005
109661.0,1,"EX",False,2,3,585.3330790803848
105093.0,2,"EX",False,2,3,NULL
264556.0,1,"EX",True,2,3,9.861353918115421
265502.0,2,"EX",False,2,3,25.646917602997565
250256.0,1,"LP",True,2,3,18.948362574643582
361411.0,2,"NM",False,2,3,9.36400924300276
102852.0,2,"NM",True,2,3,30.70076035660586
104729.0,1,"EX",False,2,3,27.547438542906985
241040.0,1,"NM",True,2,3,40.44239488244819
244208.0,1,"EX",False,2,3,8.492308114707498
250267.0,1,"NM",True,2,3,17.402183380592852
522780.0,3,"NM",True,2,3,13.446659518319175
109555.0,1,"NM",True,2,3,9.912626039959937
105735.0,3,"EX",False,1,3,0.0
103559.0,1,"NM",True,4,3,6.16
246008.0,1,"EX",False,2,3,6.910734670514933
106227.0,1,"NM",False,1,3,0.0
244670.0,1,"GD",True,2,3,39.05736590268539
104389.0,1,"LP",False,2,3,8.910593763601936
251573.0,6,"NM",True,1,3,0.0
291454.0,5,"NM",True,2,3,1.0951391275565956
245672.0,1,"EX",True,2,3,6.582988393002121
253171.0,4,"NM",False,1,3,0.0
366656.0,1,"NM",True,2,3,26.518079647539043
261788.0,3,"EX",True,1,3,0.462
244360.0,1,"EX",True,2,3,8.066960558280863
103152.0,1,"EX",False,2,3,1.87
585482.0,21,"NM",True,2,3,4.766458819369363
103418.0,1,"EX",False,1,3,0.0
253097.0,1,"NM",False,1,3,1.8700000000000003
103007.0,3,"NM",False,2,3,3.8500000000000005
102046.0,1,"EX",False,2,3,41.19927026145632
105909.0,1,"NM",False,1,3,0.0
270349.0,999,NULL,NULL,NULL,3,1.0044920481554087
109660.0,1,"EX",False,2,3,85.68203989612316
580761.0,1,"NM",False,2,3,1.453615512249963
248771.0,1,"EX",False,2,3,110.79071143247243
320938.0,1,"NM",True,2,3,0.385
110730.0,1,"NM",True,2,3,99.24109689202943
246220.0,1,"NM",False,1,3,16.805371837697265
101938.0,1,"GD",True,1,3,0.0
260651.0,1,"EX",False,2,3,NULL
265242.0,2,"EX",True,2,3,14.600523299051725
104707.0,2,"NM",True,2,3,12.659864091989204
489669.0,3,"NM",True,1,3,13.925083508860732
108509.0,2,"GD",False,1,3,0.0
103307.0,1,"GD",False,2,3,19.79703404397508
105191.0,1,"EX",False,1,3,0.0
251641.0,1,"NM",True,1,3,0.0
105460.0,1,"GD",False,1,3,0.0
103941.0,3,"EX",False,2,3,NULL
105022.0,1,"PL",False,3,3,2.216738716420804
104094.0,1,"GD",False,2,3,1.229309029940969
250264.0,1,"EX",True,2,3,11.680034586729473
251685.0,2,"NM",False,1,3,0.0
101935.0,1,"EX",True,5,3,14.464038865143442
107065.0,1,"NM",False,2,3,7.307142857142858
248628.0,1,"EX",True,2,3,21.61601390557412
105962.0,1,"EX",False,2,3,4.675000000000001
102398.0,3,"NM",False,2,3,12.8796503164817
109900.0,1,"NM",False,2,3,24.82464205813768
245191.0,1,"EX",False,2,3,34.27212109646106
272447.0,1,"EX",True,1,3,NULL
103234.0,1,"GD",False,2,3,1.2100000000000002
296640.0,8,"EX",False,2,3,0.935
288811.0,2,"EX",True,1,3,10.116298940695582
244270.0,1,"EX",True,2,3,16.747143417682793
475164.0,999,NULL,NULL,NULL,3,1.9938907800948564
255377.0,1,"NM",False,2,3,1.6526249150451153
101965.0,2,"NM",True,1,3,NULL
255807.0,11,"NM",False,1,3,0.0
248756.0,2,"EX",False,1,3,22.530962330414223
110120.0,1,"EX",True,2,3,23.172916627177845
271095.0,1,"NM",False,2,3,11.77174797531999
270291.0,999,NULL,NULL,NULL,3,13.903366834723924
105576.0,1,"GD",False,2,3,NULL
102271.0,2,"NM",False,1,3,4.4
536582.0,15,"NM",True,2,3,5.271274279836704
103814.0,1,"NM",False,2,3,NULL
251659.0,1,"NM",False,1,3,0.0
109523.0,10,"GD",False,2,3,0.36300000000000004
245102.0,1,"NM",False,1,3,NULL
271781.0,1,"EX",True,2,3,12.674730074176471
110105.0,1,"LP",True,2,3,22.43555942495087
102417.0,1,"GD",True,2,3,1.7420724351925685
265223.0,1,"NM",True,2,3,16.86965192669662
246161.0,1,"EX",False,2,3,79.15078236367488
252746.0,2,"EX",True,2,3,15.647054171869353
250260.0,1,"NM",False,2,3,42.91152210649551
571787.0,2,"NM",True,2,3,129.36411353555948
265651.0,1,"NM",True,1,3,0.0
105836.0,1,"LP",True,2,3,7.727642401123469
102379.0,1,"PL",False,4,3,0.0
105756.0,1,"EX",False,2,3,22.701784612969096
105547.0,1,"NM",False,1,3,1.7600000000000002
268762.0,2,"EX",True,2,3,9.557930465694518
250306.0,1,"EX",True,4,3,9.432252403582167
105508.0,1,"PO",True,2,3,3.123685866074749
105882.0,1,"GD",False,2,3,1.5125000000000002
105588.0,3,"GD",False,2,3,NULL
104164.0,1,"EX",False,1,3,0.0
106197.0,1,"GD",False,2,3,1.2100000000000002
106233.0,2,"LP",False,2,3,2.2
356839.0,2,"NM",True,1,3,0.36960000000000004
427761.0,2,"NM",False,2,3,114.04165805352234
261862.0,2,"EX",False,2,3,15.456272595878898
103579.0,1,"GD",False,1,3,2.75
104114.0,4,"EX",False,1,3,0.0
102248.0,1,"EX",False,1,3,52.015093260505466
106109.0,2,"PL",False,2,3,1.5933051544684775
295651.0,1,"NM",True,2,3,0.5225
250304.0,2,"NM",False,2,3,34.75485759103102
105472.0,1,"EX",True,2,3,4.675000000000001
102487.0,4,"NM",True,2,3,NULL
299364.0,1,"NM",True,2,3,0.0
102236.0,1,"EX",True,1,3,7.486547709966425
311311.0,2,"NM",True,2,3,0.8250000000000001
104638.0,1,"EX",False,1,3,0.0
251665.0,1,"EX",True,1,3,0.0
270298.0,999,NULL,NULL,NULL,3,2.03553237442381
103307.0,1,"NM",False,2,3,24.74629255496885
102249.0,1,"EX",False,1,3,15.118705723607617
362499.0,1,"NM",True,2,3,13.311660497849415
244652.0,1,"EX",False,2,3,19.953232329942725
246158.0,1,"EX",False,2,3,11.883680423542389
103412.0,2,"EX",False,1,3,0.0
108490.0,1,"EX",False,2,3,706.1897480321536
262643.0,1,"NM",True,2,3,1.1351075975347877
105881.0,2,"EX",False,1,3,0.0
103591.0,1,"EX",False,1,3,0.0
250304.0,1,"GD",True,2,3,27.80388607282482
109566.0,1,"EX",False,2,3,19.606356624733724
104259.0,5,"NM",False,2,3,2.2
106334.0,1,"EX",False,1,3,3.8500000000000005
257831.0,1,"NM",False,2,3,74.98377634112083
251684.0,10,"NM",False,1,3,0.0
573580.0,1,"NM",True,2,3,682.7594421401648
245205.0,1,"EX",False,2,3,22.62570689424062
248604.0,1,"EX",False,2,3,9.872433061364548
109883.0,13,"NM",False,2,3,1.1
295525.0,2,"NM",True,1,3,18.48151442305116
102559.0,1,"NM",False,1,3,0.0
107787.0,1,"NM",False,2,3,142.73274192201745
245532.0,2,"GD",True,2,3,21.7207286395023
102049.0,1,"GD",False,2,3,182.60756026136264
102780.0,4,"NM",False,1,3,3.5200000000000005
302012.0,1,"NM",True,1,3,16.032756368200147
103808.0,3,"LP",False,2,3,2.2
104301.0,999,NULL,NULL,NULL,3,5.114304142793647
104216.0,1,"LP",False,2,3,29.40952036204418
109662.0,2,"NM",False,2,3,163.4716079527373
110118.0,1,"NM",False,2,3,18.714854417447718
283727.0,1,"NM",True,2,3,15.991673078812386
244342.0,4,"NM",True,2,3,8.063565444759998
580755.0,1,"EX",False,2,3,NULL
107195.0,1,"NM",False,2,3,9.549942646736367
283289.0,1,"EX",True,2,3,0.37400000000000005
106304.0,1,"GD",False,2,3,2.4200000000000004
254572.0,6,"EX",True,1,3,NULL
255867.0,13,"NM",False,1,3,0.0
241048.0,1,"NM",False,1,3,10.170198928795706
266503.0,1,"NM",False,1,3,4.715693513707
319690.0,2,"NM",True,2,3,4.400000819211915
258855.0,1,"NM",True,2,3,1.595
105396.0,1,"GD",False,1,3,0.0
465884.0,1,"NM",True,2,3,14.503283878799659
252737.0,1,"NM",True,1,3,3.4165469270566025
109555.0,1,"EX",True,2,3,8.921363435963944
248155.0,7,"EX",True,2,3,NULL
105687.0,3,"NM",False,2,3,4.4
102425.0,1,"GD",False,2,3,291.5629525281006
105409.0,1,"EX",False,2,3,178.31066131770484
265232.0,3,"NM",True,2,3,11.964531768906033
106175.0,1,"EX",False,1,3,18.91552983471351
104460.0,1,"GD",False,2,3,6.454465302512023
251534.0,9,"EX",False,1,3,0.0
251582.0,5,"NM",True,1,3,0.0
103707.0,1,"GD",False,1,3,0.0
107423.0,1,"NM",False,1,3,0.0
105410.0,3,"PL",True,2,3,2.2
268577.0,1,"NM",True,2,3,1.4933834847581162
262605.0,1,"NM",True,2,3,1.6500926823079427
245208.0,2,"GD",True,1,3,87.46178105164533
260242.0,3,"NM",True,2,3,29.08692691353186
105237.0,1,"GD",False,2,3,3.0250000000000004
106138.0,1,"EX",False,1,3,0.0
255327.0,1,"EX",True,2,3,1.2312428534756739
104311.0,1,"LP",False,1,3,0.0
106399.0,1,"EX",False,1,3,3.8500000000000005
104146.0,2,"EX",False,1,3,0.0
104445.0,1,"GD",False,1,3,2.75
268933.0,1,"GD",True,2,3,7.1767068674154295
245516.0,2,"NM",False,2,3,36.45134519685383
250297.0,1,"LP",True,2,3,58.66688188363167
104117.0,1,"EX",False,1,3,0.0
270910.0,3,"EX",True,2,3,69.23762124216334
106363.0,1,"EX",False,2,3,1.87
255342.0,1,"EX",True,2,3,1.3639453314259706
248155.0,12,"EX",True,2,3,NULL
285682.0,1,"EX",True,2,3,18.729754364548675
254321.0,1,"EX",True,2,3,NULL
104598.0,1,"EX",False,2,3,45.460907613455355
106466.0,1,"GD",False,1,3,0.0
259645.0,3,"EX",False,2,3,50.96868564966091
497210.0,1,"NM",True,2,3,3.2890016956711285
245658.0,1,"EX",False,2,3,21.08056488195138
585502.0,51,"NM",True,2,3,0.385
270247.0,999,NULL,NULL,NULL,3,0.9772581235074334
103873.0,1,"LP",False,2,3,10.234227090128533
244593.0,1,"EX",False,1,3,0.0
103396.0,1,"PO",False,2,3,0.55
270871.0,2,"EX",True,1,3,8.147008761968758
271323.0,1,"EX",False,1,3,0.0
103108.0,1,"NM",False,1,3,19.820094178035717
107652.0,3,"NM",False,2,3,4.4
104842.0,2,"GD",True,2,3,26.687834628471222
109523.0,19,"NM",False,2,3,0.66
102781.0,1,"GD",False,1,3,16.13153373788765
106357.0,1,"GD",True,2,3,5.708573954227762
248778.0,2,"EX",True,2,3,11.580394787265416
265298.0,1,"NM",True,2,3,50.78447599909983
104161.0,3,"NM",False,2,3,2.2
245514.0,1,"GD",False,2,3,8.008825244202649
104104.0,4,"NM",False,1,3,0.0
104728.0,1,"GD",False,1,3,0.0
413774.0,1,"NM",True,2,3,13.930777670665663
302847.0,1,"NM",True,2,3,1.1558955816255034
103065.0,2,"NM",True,1,3,134.90268234142812
250298.0,1,"NM",False,2,3,24.678682795236913
244747.0,16,"EX",False,2,3,19.802609092847145
583421.0,999,NULL,NULL,NULL,3,4.49665611339483
245548.0,1,"GD",True,2,3,19.167030947117137
106324.0,1,"GD",False,2,3,1.8150000000000004
583381.0,2,"EX",True,2,3,0.0
251586.0,1,"NM",True,1,3,0.0
241038.0,3,"EX",True,2,3,11.501170704227484
312189.0,2,"NM",True,2,3,1.1
573504.0,4,"NM",True,2,3,10.113313322658415
105663.0,1,"GD",False,4,3,10.228905689514153
285611.0,1,"EX",False,1,3,15.204443231053563
260238.0,1,"NM",True,2,3,34.78878473658304
259101.0,2,"NM",True,2,3,NULL
110651.0,2,"EX",True,2,3,29.241200726005818
105931.0,1,"GD",False,2,3,29.960777915981357
291274.0,8,"NM",False,2,3,51.25985728651929
102552.0,2,"NM",True,2,3,42.28074651918111
260648.0,1,"NM",False,2,3,NULL
433929.0,3,"NM",False,2,3,5.47687343736794
105686.0,2,"NM",False,1,3,4.4
103520.0,1,"NM",False,1,3,10.167426661698043
508310.0,77,"NM",True,2,3,0.275
261153.0,3,"NM",True,2,3,14.010734102555753
262774.0,999,NULL,NULL,NULL,3,1.0
271773.0,2,"GD",True,2,3,19.378997291142646
244653.0,2,"EX",True,2,3,29.047514061533718
295713.0,999,NULL,NULL,NULL,3,8.920384415611705
242385.0,1,"GD",False,2,3,11.526341133868456
251619.0,3,"NM",True,1,3,0.0
245514.0,5,"GD",False,2,3,8.008825244202649
102250.0,1,"EX",False,1,3,3.8500000000000005
109575.0,3,"EX",False,2,3,9.351233999038243
248473.0,1,"EX",False,1,3,1.5111261787651649
105452.0,1,"NM",False,2,3,7.3162699774545406
106058.0,1,"NM",True,2,3,2.2
257368.0,1,"NM",True,2,3,11.71469440934362
259192.0,1,"NM",False,1,3,0.0
108526.0,1,"EX",False,2,3,23.8593715836121
260355.0,1,"NM",True,1,3,1.7600000000000002
107112.0,2,"EX",False,2,3,2.3375000000000004
104216.0,1,"NM",True,4,3,29.40952036204418
103435.0,1,"EX",False,2,3,23.51311593399512
244349.0,1,"EX",True,2,3,39.49012955920736
104579.0,6,"EX",True,2,3,1.87
262772.0,999,NULL,NULL,NULL,3,1.0
296548.0,1,"NM",True,1,3,8.813202362544393
102194.0,1,"NM",False,1,3,1.7600000000000002
261862.0,1,"NM",False,2,3,17.17363621764322
107556.0,1,"GD",True,2,3,48.78261771999558
240964.0,10,"NM",True,2,3,3.7475106342208178
105279.0,1,"NM",False,2,3,3.3000000000000003
105988.0,1,"NM",False,1,3,0.0
252748.0,1,"EX",False,2,3,29.83002016651697
110105.0,3,"NM",True,2,3,32.050799178501244
557886.0,4,"NM",True,2,3,275.0
251581.0,2,"NM",False,1,3,0.0
268484.0,2,"EX",True,2,3,0.935
245216.0,1,"GD",False,2,3,44.12727839666132
104240.0,999,NULL,NULL,NULL,3,2.0
103365.0,6,"EX",False,2,3,3.74
283249.0,1,"NM",True,2,3,1.1
250234.0,1,"EX",True,2,3,17.218861408549095
105397.0,1,"GD",False,2,3,3.0250000000000004
302820.0,18,"NM",True,2,3,0.44000000000000006
271808.0,1,"NM",True,2,3,247.2620679802832
103208.0,1,"EX",False,2,3,17.251812830687392
104435.0,1,"GD",True,2,3,9.045562028790263
104711.0,6,"EX",False,2,3,55.265159239203804
105237.0,4,"NM",False,2,3,5.5
248749.0,1,"GD",False,2,3,63.1645133078036
288811.0,2,"NM",True,2,3,12.645373675869479
106378.0,1,"GD",False,2,3,3.0250000000000004
292679.0,2,"NM",True,2,3,11.13085665179943
263272.0,3,"NM",False,2,3,1.1
295594.0,1,"NM",True,2,3,0.385
105889.0,1,"LP",False,2,3,1.1
363276.0,2,"NM",False,1,3,0.0
265236.0,3,"NM",True,2,3,10.623228400418093
245184.0,1,"PL",True,2,3,32.19478660841385
433924.0,16,"NM",True,2,3,12.39747404325261
245237.0,1,"LP",True,2,3,112.27254215391216
250297.0,1,"GD",True,2,3,67.04786500986476
580720.0,1,"GD",False,2,3,3.4214925373134335
104011.0,1,"PL",False,1,3,9.079229399394832
261670.0,2,"NM",False,1,3,0.0
485399.0,138,"NM",True,2,3,0.275
259451.0,1,"NM",False,2,3,44.853565430251784
429736.0,2,"NM",True,2,3,22.931391180377258
257819.0,4,"NM",True,2,3,25.244384969162724
369402.0,1,"NM",True,2,3,45.690103392191915
248757.0,1,"LP",True,2,3,13.754876074193787
103292.0,1,"PL",False,2,3,3.05004723297425
270191.0,1,"EX",True,2,3,3.4132594630966087
268497.0,1,"NM",True,2,3,1.9860733216442144
104493.0,999,NULL,NULL,NULL,3,24.728895286176318
260716.0,1,"EX",True,2,3,NULL
259459.0,2,"NM",False,2,3,50.66958279448664
105316.0,1,"EX",False,2,3,3.74
244217.0,1,"NM",False,1,3,21.20567156378661
250259.0,1,"EX",False,2,3,18.60971057701551
245611.0,1,"GD",True,1,3,3.213628719777862
102069.0,1,"EX",False,1,3,0.0
246165.0,1,"NM",False,2,3,12.981845249130837
107574.0,1,"GD",True,2,3,34.395080132884054
361634.0,2,"EX",True,2,3,35.980151898387334
248764.0,3,"EX",True,2,3,86.51107231431033
109896.0,1,"NM",True,2,3,108.16795671662831
106311.0,1,"LP",False,2,3,12.128839315533087
255924.0,1,"NM",False,1,3,0.0
297703.0,1,"NM",True,2,3,38.3364428183597
245124.0,2,"NM",False,1,3,NULL
244201.0,2,"EX",False,2,3,9.79186047106848
248753.0,1,"EX",False,2,3,29.179158336776236
585496.0,46,"NM",True,2,3,0.385
102693.0,1,"EX",False,2,3,4.675000000000001
254327.0,1,"GD",False,2,3,NULL
252039.0,1,"NM",True,1,3,25.98052441601496
104539.0,3,"EX",False,2,3,1.87
104386.0,1,"EX",False,2,3,54.45045866852418
106219.0,1,"NM",True,2,3,9.52261074995433
102439.0,3,"GD",False,2,3,1.5125000000000002
101825.0,1,"NM",True,2,3,2.2
266832.0,1,"NM",True,1,3,18.7112916244135
104210.0,2,"NM",False,2,3,35.20181494865197
109317.0,1,"LP",True,2,3,7.037627558419415
103441.0,3,"EX",False,1,3,0.0
103085.0,1,"EX",False,2,3,2.3375000000000004
242391.0,2,"EX",False,2,3,11.04941439072555
244339.0,4,"EX",True,2,3,1.3324864943883892
284623.0,2,"NM",True,2,3,0.0
107667.0,1,"NM",True,2,3,1.1
107268.0,1,"NM",False,1,3,0.0
103209.0,1,"EX",False,2,3,30.192164750608733
108497.0,1,"GD",False,1,3,0.0
250294.0,2,"EX",True,2,3,12.915136565953738
103945.0,1,"PL",False,2,3,13.558670634356385
286776.0,2,"NM",True,2,3,0.6351046516036649
442543.0,9,"NM",True,2,3,24.510344099236303
109317.0,1,"GD",True,2,3,8.043002923907904
106353.0,999,NULL,NULL,NULL,3,2.0
286675.0,1,"NM",True,2,3,8.948033234616027
284639.0,1,"NM",True,2,3,0.8525000000000001
103787.0,8,"EX",False,1,3,0.0
106369.0,1,"NM",True,2,3,NULL
105346.0,1,"GD",False,2,3,NULL
248137.0,2,"GD",True,2,3,NULL
104297.0,1,"NM",False,2,3,11.0
105820.0,1,"PO",False,2,3,1.6685094593690146
245209.0,1,"EX",True,2,3,35.31463704224627
110113.0,1,"EX",True,2,3,13.079370765101725
102648.0,1,"NM",False,2,3,13.095802952529322
109003.0,1,"NM",False,2,3,80.21535822163358
110730.0,2,"EX",True,2,3,89.3169872028265
104652.0,1,"NM",False,1,3,4.4
291285.0,4,"NM",False,2,3,2.3375000000000004
271118.0,1,"NM",False,1,3,4.36401689912886
107135.0,2,"EX",False,2,3,16.23351089098877
270355.0,4,"EX",True,2,3,0.935
251792.0,3,"NM",True,1,3,0.0
105292.0,2,"EX",True,2,3,4.675000000000001
295559.0,1,"NM",False,2,3,2.75
103131.0,2,"NM",False,2,3,2.2
252749.0,2,"EX",True,2,3,18.722253123750153
104021.0,1,"PL",False,2,3,2.9491789940426894
289684.0,4,"NM",True,2,3,6.619555350364711
110117.0,1,"LP",True,2,3,24.168632055670134
255933.0,1,"EX",False,1,3,0.0
109899.0,1,"EX",True,2,3,13.642196375445378
104192.0,1,"EX",False,2,3,4.675000000000001
105707.0,1,"NM",False,2,3,16.5
101934.0,2,"NM",False,1,3,4.4
105927.0,1,"PL",False,1,3,2.2
251749.0,3,"NM",True,1,3,0.0
248627.0,1,"EX",False,2,3,11.975306145164687
268762.0,2,"NM",False,2,3,10.619922739660575
107173.0,1,"EX",False,2,3,2.3375000000000004
105854.0,2,"NM",False,4,3,0.0
101890.0,1,"NM",False,1,3,NULL
245094.0,1,"NM",False,1,3,NULL
104372.0,2,"NM",False,1,3,9.04939102136118
104538.0,1,"PO",False,2,3,0.22000000000000003
252747.0,1,"NM",False,2,3,11.578028911597112
105259.0,2,"LP",False,2,3,28.44083802559213
245148.0,1,"NM",False,1,3,NULL
254572.0,17,"EX",True,2,3,NULL
576420.0,20,"NM",True,2,3,0.275
102179.0,4,"EX",False,2,3,9.350000000000001
104350.0,3,"GD",True,2,3,2.1175000000000006
102911.0,1,"PO",True,1,3,0.0
103737.0,1,"LP",False,1,3,1.5400000000000003
254572.0,1,"GD",True,2,3,NULL
300858.0,6,"NM",True,2,3,5.232463568831451
104109.0,1,"GD",True,2,3,0.6050000000000001
394927.0,4,"EX",False,2,3,15.293696495760676
105422.0,4,"EX",False,2,3,2.3375000000000004
356839.0,61,"NM",True,2,3,0.462
104582.0,1,"NM",False,1,3,0.0
272452.0,1,"NM",False,2,3,NULL
254301.0,1,"PL",True,2,3,NULL
261763.0,1,"NM",True,1,3,NULL
107011.0,1,"EX",False,2,3,2.3375000000000004
105455.0,5,"NM",False,1,3,4.4
244536.0,1,"NM",False,1,3,0.0
583664.0,999,NULL,NULL,NULL,3,NULL
265769.0,3,"NM",True,1,3,17.213537656757598
109565.0,1,"EX",True,2,3,22.340789395188782
583397.0,999,NULL,NULL,NULL,3,NULL
108580.0,4,"GD",True,2,3,0.36300000000000004
263619.0,1,"NM",False,2,3,43.617612663779546
252981.0,3,"EX",False,2,3,21.82318753368896
105167.0,2,"GD",False,2,3,21.216157642761626
107575.0,1,"EX",False,2,3,29.870020979550095
104969.0,1,"GD",False,2,3,2.4200000000000004
254322.0,1,"EX",False,2,3,NULL
103555.0,2,"EX",True,2,3,4.675000000000001
104037.0,1,"EX",False,2,3,9.350000000000001
262707.0,999,NULL,NULL,NULL,3,1.0
103069.0,3,"NM",False,1,3,4.4
105557.0,2,"EX",True,2,3,3.464081947770113
250324.0,1,"LP",True,2,3,9.442761848769475
265236.0,1,"NM",True,2,3,10.623228400418093
254297.0,1,"LP",True,2,3,NULL
103258.0,3,"NM",True,2,3,2.2
256689.0,3,"EX",False,2,3,11.784309772886061
260648.0,1,"GD",False,1,3,NULL
109915.0,6,"EX",False,2,3,16.589777187441065
251730.0,2,"EX",True,1,3,0.0
294582.0,2,"EX",False,2,3,2.805
244671.0,4,"GD",False,2,3,14.502421666000773
102949.0,4,"EX",True,2,3,0.935
103808.0,2,"EX",False,1,3,3.8500000000000005
101955.0,2,"PL",False,2,3,1.1
104968.0,3,"EX",False,1,3,1.54
103109.0,1,"EX",False,2,3,1.87
105456.0,2,"NM",True,2,3,3.3000000000000003
104914.0,1,"EX",True,2,3,1.87
259002.0,1,"EX",True,2,3,54.05642135068517
103539.0,4,"NM",False,2,3,6.6000000000000005
104430.0,1,"GD",False,2,3,2.4200000000000004
104946.0,2,"NM",False,1,3,5.280000000000001
270307.0,1,"EX",True,2,3,0.935
411364.0,1,"NM",True,2,3,178.20690221855918
283901.0,3,"NM",False,1,3,17.227064194670444
108540.0,1,"PL",True,2,3,4.761282082863761
103986.0,1,"GD",True,2,3,29.37978544072023
105879.0,5,"NM",False,1,3,3.5200000000000005
105368.0,1,"EX",False,2,3,1.87
250206.0,1,"EX",False,2,3,96.2928517052259
251664.0,1,"GD",True,1,3,0.0
104452.0,1,"NM",False,2,3,9.132309720676696
265243.0,1,"EX",True,4,3,8.4959095900068
285611.0,1,"NM",False,1,3,16.15472093299441
102202.0,2,"NM",False,1,3,4.4
104477.0,1,"NM",False,1,3,22.0
244187.0,1,"EX",True,1,3,0.0
102574.0,1,"NM",False,2,3,1.375
107703.0,1,"EX",False,2,3,37.948832420668076
104612.0,4,"EX",False,2,3,17.0202236617911
291495.0,1,"NM",True,1,3,0.0
371736.0,1,"GD",True,2,3,21.091229158017253
105086.0,1,"EX",True,1,3,18.20421044089854
362530.0,1,"NM",True,2,3,0.8250000000000001
104326.0,1,"NM",False,2,3,4.4
258855.0,1,"EX",True,2,3,1.35575
105898.0,2,"EX",False,1,3,3.8500000000000005
258846.0,2,"GD",False,2,3,7.352211208700471
265436.0,1,"EX",False,2,3,0.561
286632.0,1,"NM",True,2,3,22.030674943022028
103943.0,1,"NM",False,2,3,5.5
110651.0,2,"NM",False,2,3,32.49022302889536
103292.0,1,"GD",True,2,3,4.880075572758799
105224.0,1,"EX",False,1,3,0.0
250278.0,1,"PO",True,2,3,42.696841131784126
101843.0,2,"NM",False,1,3,0.0
105142.0,1,"NM",False,1,3,14.377214778783928
585429.0,42,"NM",True,2,3,0.385
583632.0,999,NULL,NULL,NULL,3,1.7911155615707666
266949.0,1,"EX",True,1,3,8.471447410665421
287261.0,7,"NM",True,2,3,18.279657582028417
293122.0,108,"NM",False,2,3,0.44000000000000006
245217.0,1,"NM",False,2,3,17.764217659574708
103324.0,3,"NM",False,2,3,6.6000000000000005
250276.0,1,"NM",True,2,3,98.6658901884987
107528.0,1,"PO",False,2,3,5.94083006367313
102109.0,999,NULL,NULL,NULL,3,3.0
109563.0,3,"NM",False,2,3,12.01895220154406
255572.0,1,"GD",False,2,3,4.416500000000001
103743.0,2,"PL",True,1,3,0.0
106493.0,1,"NM",False,1,3,0.0
264326.0,999,NULL,NULL,NULL,3,1.0
104400.0,1,"EX",True,2,3,0.935
242709.0,7,"NM",False,2,3,8.49972668901446
576311.0,3,"NM",True,2,3,12.803586968143529
102329.0,1,"NM",False,1,3,26.57748971254672
255718.0,1,"EX",False,1,3,0.0
103388.0,1,"GD",False,1,3,13.750000000000002
265470.0,999,NULL,NULL,NULL,3,0.6
