id,name_en,name_fr,price,comments,count,condition,expansion,status,from,last_edited,is_signed,is_first_ed,is_altered,is_foil,is_reverse_holo,is_playset,game_id,language_id,currency_id,product_id,seller_id,created_at,updated_at,category_id
1,,,1.3,(5)YRX[01] FOTB (7043) C [01],8,NM,,,,,,true,,,,,,2,,101788,,,,
2,,,1.19,(5)YRX[01] FOTB (7043) C [01],1,EX,,,,,,true,,,,,,2,,101788,,,,
3,,,1.76,(5)YRX[01] AST (7070) C [01],1,EX,,,,,,true,,,,,,2,,101789,,,,
4,,,0.83,(5)YRX[01] AST (7070) C [01],1,EX,,,,,,false,,,,,,2,,101789,,,,
5,,,0.77,R23/F,1,EX,,,,,,false,,,,,,2,,101789,,,,
6,,,1.01,(08)YRG[01]-DR2-2EX-183-2-f-RG[01],6,EX,,,,,,false,,,,,,2,,101790,,,,
7,,,1.2,(5)YRX[01] DB1 (7198) C [01],1,EX,,,,,,false,,,,,,1,,101791,,,,
8,,,1.87,(5)YRX[01] PSV (7088) C [01],1,NM,,,,,,false,,,,,,2,,101792,,,,
9,,,3.6,R23/F,1,EX,,,,,,true,,,,,,2,,101793,,,,
10,,,2.37,(08)YRG[01]-DR2-2EX-204-2-f-RG[01],6,EX,,,,,,false,,,,,,2,,101794,,,,
11,,,2.57,(5)YRX[01] MRD (7098) C [01],2,EX,,,,,,false,,,,,,1,,101795,,,,
12,,,1.36,(5)YRX[01] PSV (7004) C [01],5,NM,,,,,,false,,,,,,2,,101798,,,,
13,,,1.3,(5)YRX[01] GLAS (7062) C [01],6,NM,,,,,,true,,,,,,2,,101802,,,,
14,,,1.19,(5)YRX[01] GLAS (7062) C [01],3,EX,,,,,,true,,,,,,2,,101802,,,,
15,,,1.1,(08)YRG[01]-STON-1NM-041-2-t-RG[01],1,NM,,,,,,true,,,,,,2,,101803,,,,
16,,,1.8,(5)YRX[01] DCR (7030) C [01],6,NM,,,,,,false,,,,,,1,,101804,,,,
17,,,2.63,(5)YRX[01] CP03 (7018) C [01],8,NM,,,,,,false,,,,,,2,,101806,,,,
18,,,3.51,(5)YRX[01] FET (5037) SR [01],6,NM,,,,,,true,,,,,,2,,101807,,,,
19,,,1.74,(5)YRX[01] DP1 (7025) C [01],1,EX,,,,,,false,,,,,,2,,101809,,,,
20,,,1.87,(08)YRG[01]-DR2-2EX-105-2-f-RG[01],9,EX,,,,,,false,,,,,,2,,101810,,,,
21,,,1.14,(5)YRX[01] IOC (7104) C [01],1,EX,,,,,,true,,,,,,1,,101811,,,,
22,,,2.02,(5)YRX[01] IOC (7104) C [01],1,NM,,,,,,false,,,,,,1,,101811,,,,
23,,,2.2,(08)YRG[01]-DB2-1NM-187-2-f-RG[01],5,NM,,,,,,false,,,,,,2,,101812,,,,
24,,,2,(5)YRX[01] DB2 (7187) C [01],4,EX,,,,,,false,,,,,,2,,101812,,,,
25,,,2.47,(5)YRX[01] DR1 (7016) C [01],4,NM,,,,,,false,,,,,,2,,101816,,,,
26,,,1.87,(08)YRG[01]-DR1-2EX-016-2-f-RG[01],4,EX,,,,,,false,,,,,,2,,101816,,,,
27,,,1.26,(5)YRX[01] CRV (7054) C [01],8,NM,,,,,,true,,,,,,2,,101818,,,,
28,,,2.2,(08)YRG[01]-CRV-1NM-054-2-t-RG[01],1,NM,,,,,,true,,,,,,2,,101818,,,,
29,,,2.47,(5)YRX[01] DB2 (7159) C [01],7,NM,,,,,,false,,,,,,2,,101819,,,,
30,,,1.56,(5)YRX[01] LOD (7044) C [01],1,EX,,,,,,false,,,,,,1,,101820,,,,
31,,,2.38,(5)YRX[01] RDS (6033) R [01],7,NM,,,,,,true,,,,,,2,,101821,,,,
32,,,2.75,(08)YRG[01]-RDS-1NM-033-2-t-RG[01],1,NM,,,,,,true,,,,,,2,,101821,,,,
33,,,2.34,(08)YRG[01]-RDS-2EX-033-2-t-RG[01],1,EX,,,,,,true,,,,,,2,,101821,,,,
34,,,0.99,(5)YRX[01] CDIP (7013) C [01],5,NM,,,,,,true,,,,,,2,,101822,,,,
35,,,1.1,(08)YRG[01]-CDIP-1NM-013-2-t-RG[01],2,NM,,,,,,true,,,,,,2,,101822,,,,
36,,,0.94,(08)YRG[01]-CDIP-2EX-013-2-t-RG[01],2,EX,,,,,,true,,,,,,2,,101822,,,,
37,,,2.2,(08)YRG[01]-FET-1NM-026-2-t-RG[01],9,NM,,,,,,true,,,,,,2,,101823,,,,
38,,,1.35,(5)YRX[01] SOD (7050) C [01],6,EX,,,,,,true,,,,,,2,,101824,,,,
39,,,2.1,(5)YRX[01] AST (7072) C [01],1,NM,,,,,,true,,,,,,2,,101825,,,,
40,,,1.76,(5)YRX[01] AST (7072) C [01],1,EX,,,,,,true,,,,,,2,,101825,,,,
41,,,2.94,(5)YRX[01] DR2 (7185) C [01],4,EX,,,,,,false,,,,,,2,,101826,,,,
42,,,1.87,(08)YRG[01]-DR2-2EX-185-2-f-RG[01],1,EX,,,,,,false,,,,,,2,,101826,,,,
43,,,16.1,(08)YRG[01]-CP02-2EX-007-2-f-RG[01],1,EX,,,,,,false,,,,,,2,,101828,,,,
44,,,1.35,(5)YRX[01] SOD (7040) C [01],4,EX,,,,,,true,,,,,,2,,101829,,,,
45,,,49.36,(5)YRX[01] TAEV (3084) ScR [01],1,NM,,,,,,true,,,,,,2,,101830,,,,
46,,,42.64,(5)YRX[01] TAEV (3084) ScR [01],4,EX,,,,,,true,,,,,,2,,101830,,,,
47,,,21,(5)YRX[01] TAEV (3084) ScR [01],1,LP,,,,,,true,,,,,,2,,101830,,,,
48,,,1.19,(5)YRX[01] CDIP (7057) C [01],9,EX,,,,,,true,,,,,,2,,101831,,,,
49,,,4.53,(5)YRX[01] DL8 (5001) SR [01],8,NM,,,,,,false,,,,,,2,,101832,,,,
50,,,1.35,JS-SVET,1,NM,,,,,,false,,,,,,2,,101832,,,,
51,,,1.83,(5)YRX[01] SOI (4SE1) UR [01],1,LP,,,,,,true,,,,,,2,,101834,,,,
52,,,1.3,(5)YRX[01] PTDN (7058) C [01],9,NM,,,,,,true,,,,,,2,,101835,,,,
53,,,1.8,(5)YRX[01] DCR (7003) C [01],6,NM,,,,,,false,,,,,,1,,101836,,,,
54,,,1.83,(5)YRX[01] DR1 (7165) C [01],1,NM,,,,,,false,,,,,,2,,101837,,,,
55,,,1.87,(08)YRG[01]-DR1-2EX-165-2-f-RG[01],1,EX,,,,,,false,,,,,,2,,101837,,,,
56,,,2.2,(08)YRG[01]-DR1-1NM-105-2-f-RG[01],2,NM,,,,,,false,,,,,,2,,101838,,,,
57,,,1.87,(08)YRG[01]-DR1-2EX-105-2-f-RG[01],4,EX,,,,,,false,,,,,,2,,101838,,,,
58,,,3.36,(5)YRX[01] MFC (7050) C [01],1,NM,,,,,,false,,,,,,1,,101839,,,,
59,,,2.22,(08)YRG[01]-STON-1NM-045-2-t-RG[01],2,NM,,,,,,true,,,,,,2,,101841,,,,
60,,,10.11,(5)YRX[01] STON (3068) ScR [01],1,LP,,,,,,true,,,,,,2,,101842,,,,
61,,,32.61,(5)YRX[01] STON (3068) ScR [01],1,NM,,,,,,true,,,,,,1,,101842,,,,
62,,,2.31,R23/F,1,NM,,,,,,false,,,,,,1,,101843,,,,
63,,,2.2,(08)YRG[01]-DB2-1NM-195-2-f-RG[01],5,NM,,,,,,false,,,,,,2,,101844,,,,
64,,,2,(5)YRX[01] DB2 (7195) C [01],4,EX,,,,,,false,,,,,,2,,101844,,,,
65,,,1.34,(5)YRX[01] DCR (7080) C [01],2,EX,,,,,,false,,,,,,1,,101845,,,,
66,,,2.62,(08)YRG[01]-DR1-1NM-242-2-f-RG[01],1,NM,,,,,,false,,,,,,2,,101846,,,,
67,,,2.49,(08)YRG[01]-DR1-2EX-242-2-f-RG[01],4,EX,,,,,,false,,,,,,2,,101846,,,,
68,,,1.89,(08)YRG[01]-DR1-3GD-242-2-f-RG[01],1,GD,,,,,,false,,,,,,2,,101846,,,,
69,,,20.89,(09)YRF[01]-DB2-173-2-f-RF[01],1,GD,,,,,,false,,,,,,2,,101848,,,,
70,,,22.89,(5)YRX[01] LOD (4062) UR [01],1,GD,,,,,,false,,,,,,1,,101849,,,,
71,,,1.2,(5)YRX[01] MFC (7056) C [01],4,NM,,,,,,false,,,,,,1,,101851,,,,
72,,,1.03,(5)YRX[01] MFC (7056) C [01],1,EX,,,,,,false,,,,,,1,,101851,,,,
73,,,1.3,(5)YRX[01] PTDN (7068) C [01],9,NM,,,,,,true,,,,,,2,,101852,,,,
74,,,1.3,(5)YRX[01] GLAS (7035) C [01],9,NM,,,,,,true,,,,,,2,,101853,,,,
75,,,0.99,(5)YRX[01] CDIP (7033) C [01],4,NM,,,,,,true,,,,,,2,,101854,,,,
76,,,1.1,(08)YRG[01]-CDIP-1NM-033-2-t-RG[01],2,NM,,,,,,true,,,,,,2,,101854,,,,
77,,,0.94,(5)YRX[01] CDIP (7033) C [01],3,EX,,,,,,true,,,,,,2,,101854,,,,
78,,,0.94,(08)YRG[01]-CDIP-2EX-034-2-t-RG[01],1,EX,,,,,,true,,,,,,2,,101855,,,,
79,,,0.61,(08)YRG[01]-CDIP-3GD-034-2-t-RG[01],1,GD,,,,,,true,,,,,,2,,101855,,,,
80,,,1.1,(08)YRG[01]-CDIP-1NM-034-2-f-RG[01],1,NM,,,,,,false,,,,,,2,,101855,,,,
81,,,0.94,(5)YRX[01] CDIP (7034) C [01],3,EX,,,,,,false,,,,,,2,,101855,,,,
82,,,1.3,(5)YRX[01] STON (7031) C [01],9,NM,,,,,,true,,,,,,2,,101856,,,,
83,,,5.07,(08)YRG[01]-GLAS-2EX-034-2-t-RG[01],1,EX,,,,,,true,,,,,,2,,101858,,,,
84,,,1.3,(5)YRX[01] PTDN (7075) C [01],9,NM,,,,,,true,,,,,,2,,101859,,,,
85,,,1.1,(08)YRG[01]-CDIP-1NM-006-2-t-RG[01],4,NM,,,,,,true,,,,,,2,,101861,,,,
86,,,0.94,(5)YRX[01] CDIP (7006) C [01],5,EX,,,,,,true,,,,,,2,,101861,,,,
87,,,2.2,(08)YRG[01]-CDIP-1NM-007-2-t-RG[01],1,NM,,,,,,true,,,,,,2,,101862,,,,
88,,,2,(5)YRX[01] CDIP (6007) R [01],2,EX,,,,,,true,,,,,,2,,101862,,,,
89,,,1.87,(08)YRG[01]-CDIP-2EX-007-2-t-RG[01],2,EX,,,,,,true,,,,,,2,,101862,,,,
90,,,1.21,(08)YRG[01]-CDIP-3GD-007-2-t-RG[01],1,GD,,,,,,true,,,,,,2,,101862,,,,
91,,,10.48,(09)YRF[01]-CDIP-008-2-t-RF[01],1,NM,,,,,,true,,,,,,2,,101863,,,,
92,,,12.38,(09)YRF[01]-DOR-001-2-f-RF[01],1,NM,,,,,,false,,,,,,2,,101864,,,,
93,,,10.53,(5)YRX[01] DOR (3001) ScR [01],3,EX,,,,,,false,,,,,,2,,101864,,,,
94,,,2.1,(5)YRX[01] DCR (7095) C [01],3,NM,,,,,,false,,,,,,1,,101865,,,,
95,,,1.87,(08)YRG[01]-DR1-2EX-257-2-f-RG[01],4,EX,,,,,,false,,,,,,2,,101866,,,,
96,,,1.74,(5)YRX[01] DR1 (7257) C [01],3,EX,,,,,,false,,,,,,2,,101866,,,,
97,,,1.62,(5)YRX[01] DB1 (7233) C [01],1,EX,,,,,,false,,,,,,1,,101867,,,,
98,,,1.68,(5)YRX[01] LON (7032) C [01],2,NM,,,,,,false,,,,,,2,,101868,,,,
99,,,18.08,(5)YRX[01] DR1 (5151) SR [01],1,EX,,,,,,false,,,,,,2,,101869,,,,
100,,,21.83,Y C00 GC WCQ,1,NM,,,,,,false,,,,,,2,,101869,,,,
101,,,3.32,(5)YRX[01] MFC (5096) SR [01],2,NM,,,,,,false,,,,,,1,,101870,,,,
102,,,2.25,(5)YRX[01] DR1 (7117) C [01],9,EX,,,,,,false,,,,,,2,,101871,,,,
103,,,2.21,(5)YRX[01] DR1 (7115) C [01],3,EX,,,,,,false,,,,,,2,,101874,,,,
104,,,4.77,(5)YRX[01] DR1 (7139) C [01],1,EX,,,,,,false,,,,,,2,,101878,,,,
105,,,3.39,(5)YRX[01] DR1 (7139) C [01],1,LP,,,,,,false,,,,,,2,,101878,,,,
106,,,11.08,(5)YRX[01] DR1 (5116) SR [01],1,GD,,,,,,false,,,,,,2,,101880,,,,
107,,,2.85,(5)YRX[01] MFC (6063) R [01],1,GD,,,,,,false,,,,,,1,,101884,,,,
108,,,1.1,(08)YRG[01]-TAEV-1NM-070-2-t-RG[01],2,NM,,,,,,true,,,,,,2,,101885,,,,
109,,,1.19,(5)YRX[01] TAEV (7070) C [01],4,EX,,,,,,true,,,,,,2,,101885,,,,
110,,,6,(5)YRX[01] MRL (6010) R [01],1,EX,,,,,,false,,,,,,2,,101887,,,,
111,,,13.93,Y C00 GC WCQ,1,NM,,,,,,false,,,,,,1,,101890,,,,
112,,,2.07,(08)YRG[01]-DR2-2EX-082-2-f-RG[01],5,EX,,,,,,false,,,,,,2,,101891,,,,
113,,,1.83,(5)YRX[01] IOC (7081) C [01],1,NM,,,,,,false,,,,,,2,,101892,,,,
114,,,1.59,(5)YRX[01] IOC (7081) C [01],1,EX,,,,,,true,,,,,,1,,101892,,,,
115,,,1.15,(5)YRX[01] IOC (7081) C [01],1,NM,,,,,,false,,,,,,1,,101892,,,,
116,,,2.5,JS-SVET,1,NM,,,,,,true,,,,,,2,,101894,,,,
117,,,5.5,(09)YRF[01]-AST-040-2-f-RF[01],1,NM,,,,,,false,,,,,,2,,101894,,,,
118,,,2.36,(08)YRG[01]-DR2-2EX-152-2-f-RG[01],1,EX,,,,,,false,,,,,,2,,101895,,,,
119,,,1.3,(5)YRX[01] TAEV (7061) C [01],9,NM,,,,,,true,,,,,,2,,101896,,,,
120,,,0.94,(08)YRG[01]-GLAS-2EX-080-2-t-RG[01],3,EX,,,,,,true,,,,,,2,,101899,,,,
121,,,3.04,(5)YRX[01] MRD (7082) C [01],1,NM,,,,,,false,,,,,,2,,101900,,,,
122,,,1.38,R23/F,1,NM,,,,,,true,,,,,,2,,101901,,,,
123,,,2.76,(08)YRG[01]-FOTB-2EX-045-2-t-RG[01],4,EX,,,,,,true,,,,,,2,,101902,,,,
124,,,3.36,(5)YRX[01] FOTB (6045) R [01],1,NM,,,,,,true,,,,,,1,,101902,,,,
125,,,2.1,(5)YRX[01] MRD (7037) C [01],1,GD,,,,,,true,,,,,,2,,101903,,,,
126,,,2.16,(5)YRX[01] MRD (7037) C [01],1,EX,,,,,,false,,,,,,2,,101903,,,,
127,,,1.08,(5)YRX[01] SDY (7024) C [01],1,EX,,,,,,false,,,,,,2,,101904,,,,
128,,,1.38,(08)YRG[01]-SOI-1NM-008-2-t-RG[01],6,NM,,,,,,true,,,,,,2,,101906,,,,
129,,,1.19,(5)YRX[01] SD10 (7016) C [01],1,GD,,,,,,true,,,,,,2,,101909,,,,
130,,,1.38,(08)YRG[01]-SOI-1NM-009-2-t-RG[01],9,NM,,,,,,true,,,,,,2,,101910,,,,
131,,,7,(3)YRF[01] SOI (047) [01]-R21/F,1,NM,,,,,,true,,,,,,2,,101912,,,,
132,,,0.94,(5)YRX[01] SD10 (7022) C [01],1,EX,,,,,,true,,,,,,2,,101913,,,,
133,,,1.38,(08)YRG[01]-SOI-1NM-040-2-t-RG[01],8,NM,,,,,,true,,,,,,2,,101914,,,,
134,,,1.48,(5)YRX[01] SOI (7040) C [01],1,NM,,,,,,true,,,,,,2,,101914,,,,
135,,,2.5,(5)YRX[01] SD10 (7019) C [01],1,EX,,,,,,true,,,,,,2,,101916,,,,
136,,,1.38,(08)YRG[01]-SOI-1NM-039-2-t-RG[01],9,NM,,,,,,true,,,,,,2,,101918,,,,
137,,,2.1,(5)YRX[01] SD10 (7002) C [01],2,EX,,,,,,true,,,,,,2,,101920,,,,
138,,,4.2,(5)YRX[01] SD10 (4001) UR [01],1,NM,,,,,,true,,,,,,2,,101921,,,,
139,,,4.2,(5)YRX[01] SD10 (4001) UR [01],6,EX,,,,,,true,,,,,,2,,101921,,,,
140,,,4.2,(2)YCF[04] (UR) SD10 (4001) [04],1,EX,,,,,,true,,,,,,2,,101921,,,,
141,,,3.01,(5)YRX[01] SD10 (4001) UR [01],1,GD,,,,,,true,,,,,,2,,101921,,,,
142,,,2.1,(5)YRX[01] SD10 (7012) C [01],1,EX,,,,,,true,,,,,,2,,101922,,,,
143,,,34.09,(2)YCF[04] (UR) TLM (4006) [04],1,PL,,,,,,true,,,,,,2,,101923,,,,
144,,,0.94,(08)YRG[01]-GLAS-2EX-029-2-t-RG[01],6,EX,,,,,,true,,,,,,2,,101924,,,,
145,,,2.1,(5)YRX[01] SD10 (7014) C [01],1,EX,,,,,,true,,,,,,2,,101925,,,,
146,,,1.87,(08)YRG[01]-TLM-2EX-008-2-f-RG[01],2,EX,,,,,,false,,,,,,2,,101926,,,,
147,,,5.59,(5)YRX[01] SP2 (4001) UR [01],9,NM,,,,,,false,,,,,,1,,101929,,,,
148,,,4.4,(08)YRG[01]-MRD-1NM-050-1-f-RG[01],1,NM,,,,,,false,,,,,,1,,101930,,,,
149,,,2.31,(5)YRX[01] MRD (7050) C [01],1,EX,,,,,,false,,,,,,1,,101930,,,,
150,,,3.17,(5)YRX[01] MRL (7018) C [01],1,NM,,,,,,true,,,,,,2,,101931,,,,
151,,,2.63,(5)YRX[01] STON (6037) R [01],3,NM,,,,,,true,,,,,,2,,101932,,,,
152,,,2.25,(5)YRX[01] STON (6037) R [01],2,EX,,,,,,true,,,,,,2,,101932,,,,
153,,,1.58,(5)YRX[01] STON (6037) R [01],1,GD,,,,,,true,,,,,,2,,101932,,,,
154,,,0.84,(5)YRX[01] SDK (7039) C [01],1,GD,,,,,,false,,,,,,2,,101933,,,,
155,,,5.73,R21/F,3,NM,,,,,,false,,,,,,2,,101934,,,,
156,,,5.73,(5)YRX[01] EP1 (4002) UR [01],2,NM,,,,,,false,,,,,,2,,101934,,,,
157,,,4.2,(5)YRX[01] EP1 (4002) UR [01],4,EX,,,,,,false,,,,,,2,,101934,,,,
158,,,25.78,(2)YCF[01] (ScR) LODT (3092) [01],6,NM,,,,,,true,,,,,,2,,101935,,,,
159,,,25.38,(5)YRX[01] LODT (3092) ScR [01],2,NM,,,,,,true,,,,,,2,,101935,,,,
160,,,25.28,(5)YRX[01] LODT (3092) ScR [01],1,EX,,,,,,true,,,,,,2,,101935,,,,
161,,,1.05,(5)YRX[01] SDY (7016) C [01],1,LP,,,,,,false,,,,,,2,,101936,,,,
162,,,2.2,(08)YRG[01]-DR1-1NM-089-2-f-RG[01],1,NM,,,,,,false,,,,,,2,,101937,,,,
163,,,2.42,(5)YRX[01] DR1 (7089) C [01],1,NM,,,,,,false,,,,,,2,,101937,,,,
164,,,1.87,(08)YRG[01]-DR1-2EX-089-2-f-RG[01],2,EX,,,,,,false,,,,,,2,,101937,,,,
165,,,3.48,(08)YRG[01]-MFC-3GD-034-1-t-RG[01],1,GD,,,,,,true,,,,,,1,,101938,,,,
166,,,1.58,(5)YRX[01] MFC (6034) R [01],1,NM,,,,,,false,,,,,,1,,101938,,,,
167,,,1.48,(5)YRX[01] SOI (7022) C [01],9,NM,,,,,,true,,,,,,2,,101939,,,,
168,,,1.87,(08)YRG[01]-DR2-2EX-077-2-f-RG[01],6,EX,,,,,,false,,,,,,2,,101941,,,,
169,,,1.15,(5)YRX[01] IOC (7076) C [01],1,NM,,,,,,false,,,,,,1,,101942,,,,
170,,,1.3,(5)YRX[01] STON (7055) C [01],9,NM,,,,,,true,,,,,,2,,101943,,,,
171,,,1.83,(5)YRX[01] DR1 (7158) C [01],1,NM,,,,,,false,,,,,,2,,101944,,,,
172,,,1.87,(08)YRG[01]-DR1-2EX-158-2-f-RG[01],5,EX,,,,,,false,,,,,,2,,101944,,,,
173,,,18.81,(2)YCF[02] (ScR) PCY (3002) [02],1,NM,,,,,,false,,,,,,2,,101946,,,,
174,,,15.74,JS-SVET,1,NM,,,,,,false,,,,,,2,,101946,,,,
175,,,6.61,(5)YRX[01] PCY (3002) ScR [01],1,LP,,,,,,false,,,,,,2,,101946,,,,
176,,,99.96,CGC 2,3,NM,,,,,,false,,,,,,2,,101947,,,,
177,,,2.2,(08)YRG[01]-DR1-1NM-121-2-f-RG[01],1,NM,,,,,,false,,,,,,2,,101948,,,,
178,,,1.87,(08)YRG[01]-DR1-2EX-121-2-f-RG[01],6,EX,,,,,,false,,,,,,2,,101948,,,,
179,,,1.74,(5)YRX[01] DR1 (7121) C [01],2,EX,,,,,,false,,,,,,2,,101948,,,,
180,,,3.3,(08)YRG[01]-MFC-2EX-066-1-f-RG[01],1,EX,,,,,,false,,,,,,1,,101949,,,,
181,,,1.65,(08)YRG[01]-SD6-1NM-007-2-t-RG[01],9,NM,,,,,,true,,,,,,2,,101950,,,,
182,,,4.29,(5)YRX[01] PSV (6024) R [01],2,NM,,,,,,true,,,,,,2,,101951,,,,
183,,,2.26,(5)YRX[01] PSV (6024) R [01],4,NM,,,,,,false,,,,,,2,,101951,,,,
184,,,1.1,(08)YRG[01]-SD8-1NM-028-2-t-RG[01],5,NM,,,,,,true,,,,,,2,,101953,,,,
185,,,2.1,(5)YRX[01] SD8 (7028) C [01],1,EX,,,,,,true,,,,,,2,,101953,,,,
186,,,2.84,(5)YRX[01] LOB (6027) R [01],1,EX,,,,,,true,,,,,,2,,101955,,,,
187,,,3.04,(5)YRX[01] LOB (6027) R [01],4,GD,,,,,,false,,,,,,2,,101955,,,,
188,,,1.58,(5)YRX[01] DB1 (7109) C [01],1,NM,,,,,,false,,,,,,1,,101956,,,,
189,,,1.68,(08)YRG[01]-SDP-1NM-008-1-f-RG[01],3,NM,,,,,,false,,,,,,1,,101957,,,,
190,,,1.19,(5)YRX[01] SDP (7008) C [01],1,NM,,,,,,false,,,,,,1,,101957,,,,
191,,,3.85,(08)YRG[01]-SDP-2EX-008-1-f-RG[01],1,EX,,,,,,false,,,,,,1,,101957,,,,
192,,,2.75,(08)YRG[01]-SDP-3GD-008-1-f-RG[01],1,GD,,,,,,false,,,,,,1,,101957,,,,
193,,,2.2,(08)YRG[01]-DB2-1NM-006-2-f-RG[01],1,NM,,,,,,false,,,,,,2,,101958,,,,
194,,,1.21,(08)YRG[01]-DB2-3GD-006-2-f-RG[01],1,GD,,,,,,false,,,,,,2,,101958,,,,
195,,,0.44,(08)YRG[01]-DB2-5PL-006-2-f-RG[01],1,PL,,,,,,false,,,,,,2,,101958,,,,
196,,,2.71,(5)YRX[01] LON (7068) C [01],1,GD,,,,,,false,,,,,,2,,101959,,,,
197,,,3.75,(5)YRX[01] LON (7068) C [01],1,GD,,,,,,true,,,,,,1,,101959,,,,
198,,,2.1,(5)YRX[01] TAEV (5020) SR [01],7,NM,,,,,,true,,,,,,2,,101960,,,,
199,,,2.33,(3)YRF[01] TAEV (020) [01]-R21/F,1,NM,,,,,,true,,,,,,2,,101960,,,,
200,,,1.85,(5)YRX[01] TAEV (5020) SR [01],1,EX,,,,,,true,,,,,,2,,101960,,,,
201,,,1.1,(08)YRG[01]-LODT-1NM-069-2-t-RG[01],1,NM,,,,,,true,,,,,,2,,101961,,,,
202,,,0.66,(5)YRX[01] LODT (7069) C [01],2,EX,,,,,,true,,,,,,2,,101961,,,,
203,,,0.47,(5)YRX[01] LODT (7069) C [01],1,GD,,,,,,true,,,,,,2,,101961,,,,
204,,,0.44,(5)YRX[01] LODT (7069) C [01],1,LP,,,,,,true,,,,,,2,,101961,,,,
205,,,0.99,(5)YRX[01] LODT (7008) C [01],9,NM,,,,,,true,,,,,,2,,101962,,,,
206,,,28.6,(5)YRX[01] LODT (3017) ScR [01],3,EX,,,,,,true,,,,,,2,,101963,,,,
207,,,22.83,(5)YRX[01] LODT (3017) ScR [01],1,GD,,,,,,true,,,,,,2,,101963,,,,
208,,,0.72,(5)YRX[01] LODT (7009) C [01],7,NM,,,,,,true,,,,,,2,,101964,,,,
209,,,0.93,(08)YRG[01]-LODT-2EX-009-2-t-RG[01],2,EX,,,,,,true,,,,,,2,,101964,,,,
210,,,0.77,(5)YRX[01] LODT (7010) C [01],9,NM,,,,,,true,,,,,,2,,101965,,,,
211,,,0.99,(5)YRX[01] LODT (7011) C [01],9,NM,,,,,,true,,,,,,2,,101966,,,,
212,,,0.99,(5)YRX[01] LODT (7012) C [01],9,NM,,,,,,true,,,,,,2,,101967,,,,
213,,,0.99,(5)YRX[01] LODT (7013) C [01],9,NM,,,,,,true,,,,,,2,,101968,,,,
214,,,1.38,(08)YRG[01]-LODT-1NM-014-2-t-RG[01],1,NM,,,,,,true,,,,,,2,,101969,,,,
215,,,0.99,(5)YRX[01] LODT (7015) C [01],6,NM,,,,,,true,,,,,,2,,101970,,,,
216,,,1.1,(08)YRG[01]-LODT-1NM-015-2-t-RG[01],1,NM,,,,,,true,,,,,,2,,101970,,,,
217,,,0.94,(5)YRX[01] LODT (7015) C [01],2,EX,,,,,,true,,,,,,2,,101970,,,,
218,,,1.17,R23/F,1,EX,,,,,,false,,,,,,2,,101972,,,,
219,,,1.87,(08)YRG[01]-DR2-2EX-141-2-f-RG[01],6,EX,,,,,,false,,,,,,2,,101973,,,,
220,,,1.4,(08)YRG[01]-FOTB-2EX-019-2-t-RG[01],4,EX,,,,,,true,,,,,,2,,101974,,,,
221,,,0.91,(08)YRG[01]-FOTB-3GD-019-2-t-RG[01],1,GD,,,,,,true,,,,,,2,,101974,,,,
222,,,1.65,(08)YRG[01]-FOTB-1NM-019-2-f-RG[01],1,NM,,,,,,false,,,,,,2,,101974,,,,
223,,,2.13,(5)YRX[01] DCR (6057) R [01],3,EX,,,,,,false,,,,,,1,,101977,,,,
224,,,2.2,(08)YRG[01]-DR1-1NM-219-2-f-RG[01],1,NM,,,,,,false,,,,,,2,,101978,,,,
225,,,1.87,(08)YRG[01]-DR1-2EX-219-2-f-RG[01],3,EX,,,,,,false,,,,,,2,,101978,,,,
226,,,1.21,(08)YRG[01]-DR1-3GD-219-2-f-RG[01],2,GD,,,,,,false,,,,,,2,,101978,,,,
227,,,1.83,(5)YRX[01] DR1 (7254) C [01],4,NM,,,,,,false,,,,,,2,,101979,,,,
228,,,2.2,(08)YRG[01]-DR1-1NM-254-2-f-RG[01],1,NM,,,,,,false,,,,,,2,,101979,,,,
229,,,1.2,(5)YRX[01] DCR (7092) C [01],5,NM,,,,,,false,,,,,,1,,101981,,,,
230,,,2.1,(5)YRX[01] DCR (7099) C [01],1,EX,,,,,,false,,,,,,1,,101982,,,,
231,,,24.36,(2)YCF[03] (UR) AST (4034) [03],1,NM,,,,,,false,,,,,,2,,101983,,,,
232,,,16.86,(2)YCF[03] (UR) AST (4034) [03],1,EX,,,,,,false,,,,,,2,,101983,,,,
233,,,29.21,(2)YCF[03] (UR) DR2 (4146) [03],1,NM,,,,,,false,,,,,,2,,101984,,,,
234,,,1.96,(5)YRX[01] PTDN (5021) SR [01],1,GD,,,,,,true,,,,,,2,,101985,,,,
235,,,3.37,(5)YRX[01] PTDN (5021) SR [01],1,NM,,,,,,false,,,,,,2,,101985,,,,
236,,,1.58,(5)YRX[01] LOB (7079) C [01],4,NM,,,,,,false,,,,,,2,,101986,,,,
237,,,0.95,(5)YRX[01] LOB (7079) C [01],3,GD,,,,,,false,,,,,,2,,101986,,,,
238,,,1.74,(5)YRX[01] DP2 (7023) C [01],3,EX,,,,,,true,,,,,,2,,101987,,,,
239,,,2.2,(08)YRG[01]-EEN-1NM-UNK-2-t-RG[01],1,NM,,,,,,true,,,,,,2,,101988,,,,
240,,,1.74,(5)YRX[01] EEN (6UNK) R [01],5,EX,,,,,,true,,,,,,2,,101988,,,,
